Norway,Nepal,1
Japan,Nepal,1
United States,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Hong Kong,Nepal,1
Hong Kong,Nepal,1
Hong Kong,Nepal,1
United States,Nepal,1
Enforcement,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Taiwan,Nepal,1
India,Nepal,1
Italy,Nepal,1
Italy,Nepal,1
Italy,Nepal,1
Sweden,Nepal,1
Switzerland,Nepal,1
Germany,Nepal,1
United States,Nepal,1
United States,Nepal,1
Italy,Nepal,1
Japan,Nepal,1
China,Nepal,1
Italy,Nepal,1
United States,Nepal,1
Switzerland,Nepal,1
Switzerland,Nepal,1
Japan,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Albania,Nepal,1
Thailand,Nepal,1
Norway,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
Korea,Nepal,1
India,Nepal,1
Portugal,Nepal,1
United States,Nepal,1
India,Nepal,1
United States,Nepal,1
Pakistan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
India,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
China,Nepal,1
China,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
United States,Nepal,1
India,Nepal,1
Singapore,Nepal,1
Philippines,Nepal,1
Philippines,Nepal,1
Philippines,Nepal,1
Philippines,Nepal,1
Philippines,Nepal,1
Germany,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Zealand,Nepal,1
Portugal,Nepal,1
India,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
United States,Nepal,1
Iran,Nepal,1
Bangladesh,Nepal,1
Canada,Nepal,1
Taiwan,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
China,Nepal,1
Sudan,Nepal,1
Netherlands,Nepal,1
Nigeria,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
Kenya,Nepal,1
India,Nepal,1
China,Nepal,1
Emirates,Nepal,1
India,Nepal,1
India,Nepal,1
Bangladesh,Nepal,1
Bangladesh,Nepal,1
Spain,Nepal,1
Taiwan,Nepal,1
Myanmar,Nepal,1
Italy,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Switzerland,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
Medicine,Nepal,1
India,Nepal,1
Bangladesh,Nepal,1
Italy,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
United States,Nepal,1
Thailand,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
Italy,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
Thailand,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Bolivia,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
Malaysia,Nepal,1
Canada,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Australia,Nepal,1
Singapore,Nepal,1
Singapore,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Malawi,Nepal,1
United States,Nepal,1
United States,Nepal,1
Australia,Nepal,1
Italy,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
Australia,Nepal,1
India,Nepal,1
United States,Nepal,1
Malaysia,Nepal,1
Italy,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Australia,Nepal,1
Nigeria,Nepal,1
Zealand,Nepal,1
Australia,Nepal,1
Australia,Nepal,1
Australia,Nepal,1
Australia,Nepal,1
Australia,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Canada,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Switzerland,Nepal,1
Switzerland,Nepal,1
Zambia,Nepal,1
Switzerland,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Zimbabwe,Nepal,1
Zambia,Nepal,1
Laos,Nepal,1
Myanmar,Nepal,1
Lanka,Nepal,1
Sweden,Nepal,1
Lanka,Nepal,1
Pakistan,Nepal,1
Maldives,Nepal,1
Maldives,Nepal,1
United States,Nepal,1
Sweden,Nepal,1
Sweden,Nepal,1
Microbiology,Nepal,1
Japan,Nepal,1
Korea,Nepal,1
United States,Nepal,1
Korea,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Israel,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Japan,Nepal,1
Belgium,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
Australia,Nepal,1
Emirates,Nepal,1
Australia,Nepal,1
Australia,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Sudan,Nepal,1
Australia,Nepal,1
Pakistan,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
Belgium,Nepal,1
Zealand,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
Indonesia,Nepal,1
Japan,Nepal,1
Kuwait,Nepal,1
Kuwait,Nepal,1
Thailand,Nepal,1
Thailand,Nepal,1
China,Nepal,1
Ethiopia,Nepal,1
Ethiopia,Nepal,1
Ethiopia,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Korea,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
India,Nepal,1
India,Nepal,1
Canada,Nepal,1
Bangladesh,Nepal,1
Bangladesh,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
Belgium,Nepal,1
India,Nepal,1
Indonesia,Nepal,1
India,Nepal,1
Thailand,Nepal,1
India,Nepal,1
India,Nepal,1
Norway,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Spain,Nepal,1
Canada,Nepal,1
Sudan,Nepal,1
India,Nepal,1
India,Nepal,1
Korea,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
South Africa,Nepal,1
South Africa,Nepal,1
India,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Belgium,Nepal,1
Belgium,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Austria,Nepal,1
Netherlands,Nepal,1
Japan,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Lanka,Nepal,1
Lanka,Nepal,1
Thailand,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Australia,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Switzerland,Nepal,1
Australia,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
Russian Federation,Nepal,1
Russian Federation,Nepal,1
China,Nepal,1
Taiwan,Nepal,1
Egypt,Nepal,1
Herzegovina,Nepal,1
China,Nepal,1
Mongolia,Nepal,1
India,Nepal,1
China,Nepal,1
Japan,Nepal,1
China,Nepal,1
Australia,Nepal,1
Bangladesh,Nepal,1
Bangladesh,Nepal,1
Australia,Nepal,1
China,Nepal,1
Iran,Nepal,1
Mongolia,Nepal,1
China,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
Norway,Nepal,1
Egypt,Nepal,1
China,Nepal,1
Pakistan,Nepal,1
China,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Germany,Nepal,1
China,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
Germany,Nepal,1
United States,Nepal,1
Taiwan,Nepal,1
Israel,Nepal,1
China,Nepal,1
United Kingdom,Nepal,1
Brazil,Nepal,1
Switzerland,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
Canada,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
Norway,Nepal,1
India,Nepal,1
Argentina,Nepal,1
Italy,Nepal,1
Neurosurgery,Nepal,1
Netherlands,Nepal,1
China,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Taiwan,Nepal,1
India,Nepal,1
Pakistan,Nepal,1
United Kingdom,Nepal,1
Spain,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
India,Nepal,1
Iran,Nepal,1
China,Nepal,1
United States,Nepal,1
United States,Nepal,1
Japan,Nepal,1
China,Nepal,1
Australia,Nepal,1
Iran,Nepal,1
Japan,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Norway,Nepal,1
South Africa,Nepal,1
South Africa,Nepal,1
Brazil,Nepal,1
Brazil,Nepal,1
Japan,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Canada,Nepal,1
India,Nepal,1
Sciences,Nepal,1
Norway,Nepal,1
India,Nepal,1
Bangladesh,Nepal,1
Norway,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
Maldives,Nepal,1
Malawi,Nepal,1
Malawi,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Thailand,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Korea,Nepal,1
Thailand,Nepal,1
Austria,Nepal,1
India,Nepal,1
Sweden,Nepal,1
Sweden,Nepal,1
Canada,Nepal,1
Australia,Nepal,1
United Kingdom,Nepal,1
Bangladesh,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Australia,Nepal,1
India,Nepal,1
Bangladesh,Nepal,1
China,Nepal,1
Sweden,Nepal,1
Hong Kong,Nepal,1
Canada,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
China,Nepal,1
China,Nepal,1
Saudi Arabia,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
Australia,Nepal,1
United States,Nepal,1
United States,Nepal,1
Israel,Nepal,1
United States,Nepal,1
Norway,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
India,Nepal,1
Malaysia,Nepal,1
Singapore,Nepal,1
United States,Nepal,1
Germany,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Germany,Nepal,1
Australia,Nepal,1
United States,Nepal,1
Japan,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Austria,Nepal,1
Netherlands,Nepal,1
United States,Nepal,1
Norway,Nepal,1
Zealand,Nepal,1
United Kingdom,Nepal,1
Zealand,Nepal,1
Maldives,Nepal,1
India,Nepal,1
Thailand,Nepal,1
China,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Japan,Nepal,1
India,Nepal,1
India,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
India,Nepal,1
Korea,Nepal,1
Malaysia,Nepal,1
Taiwan,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
China,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Switzerland,Nepal,1
India,Nepal,1
France,Nepal,1
"Wageningen,Netherlands",Nepal,1
Georgia,Nepal,1
Cameroon,Nepal,1
Cameroon,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Sweden,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Thailand,Nepal,1
India,Nepal,1
India,Nepal,1
Sweden,Nepal,1
United States,Nepal,1
United States,Nepal,1
Uganda,Nepal,1
China,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
China,Nepal,1
India,Nepal,1
Turkey,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Pakistan,Nepal,1
India,Nepal,1
India,Nepal,1
Switzerland,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Philippines,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
Pakistan,Nepal,1
Turkey,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
Pakistan,Nepal,1
Pakistan,Nepal,1
Pakistan,Nepal,1
Pakistan,Nepal,1
India,Nepal,1
Sweden,Nepal,1
India,Nepal,1
India,Nepal,1
Malawi,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Australia,Nepal,1
Korea,Nepal,1
India,Nepal,1
Austria,Nepal,1
Austria,Nepal,1
Austria,Nepal,1
Australia,Nepal,1
South Africa,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Bangladesh,Nepal,1
Czech Republic,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Morocco,Nepal,1
Bangladesh,Nepal,1
Germany,Nepal,1
Japan,Nepal,1
Belgium,Nepal,1
Japan,Nepal,1
Belgium,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Netherlands,Nepal,1
Turkey,Nepal,1
China,Nepal,1
Viet Nam,Nepal,1
India,Nepal,1
Belgium,Nepal,1
Thailand,Nepal,1
Belgium,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Pathology,Nepal,1
Italy,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Jordan,Nepal,1
United States,Nepal,1
United States,Nepal,1
Japan,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Korea,Nepal,1
Zealand,Nepal,1
Zealand,Nepal,1
Saudi Arabia,Nepal,1
Sweden,Nepal,1
China,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Canada,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Kathmandu,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
China,Nepal,1
United Kingdom,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
India,Nepal,1
Norway,Nepal,1
United States,Nepal,1
Japan,Nepal,1
India,Nepal,1
Korea,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
United Kingdom,Nepal,1
Zealand,Nepal,1
Zealand,Nepal,1
Zealand,Nepal,1
United States,Nepal,1
China,Nepal,1
China,Nepal,1
India,Nepal,1
Canada,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Pakistan,Nepal,1
Canada,Nepal,1
India,Nepal,1
United States,Nepal,1
Korea,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Japan,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Georgia,Nepal,1
India,Nepal,1
Malaysia,Nepal,1
India,Nepal,1
Brazil,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Austria,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Zimbabwe,Nepal,1
United States,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Pedodontics,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
Belgium,Nepal,1
Sweden,Nepal,1
United States,Nepal,1
China,Nepal,1
Korea,Nepal,1
India,Nepal,1
Switzerland,Nepal,1
Italy,Nepal,1
Italy,Nepal,1
Italy,Nepal,1
India,Nepal,1
Croatia,Nepal,1
Egypt,Nepal,1
Netherlands,Nepal,1
Pharmacology,Nepal,1
Italy,Nepal,1
Italy,Nepal,1
Netherlands,Nepal,1
Nigeria,Nepal,1
Nigeria,Nepal,1
Malaysia,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Thailand,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Australia,Nepal,1
Malaysia,Nepal,1
India,Nepal,1
Canada,Nepal,1
Japan,Nepal,1
India,Nepal,1
India,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Emirates,Nepal,1
Saudi Arabia,Nepal,1
Saudi Arabia,Nepal,1
India,Nepal,1
China,Nepal,1
Bangladesh,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
United Kingdom,Nepal,1
Norway,Nepal,1
Bangladesh,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Indonesia,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Bangladesh,Nepal,1
Italy,Nepal,1
Pakistan,Nepal,1
Italy,Nepal,1
Norway,Nepal,1
United Kingdom,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Sweden,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
United States,Nepal,1
Canada,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
Kuwait,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Sweden,Nepal,1
United States,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Saudi Arabia,Nepal,1
Zealand,Nepal,1
Zealand,Nepal,1
Zealand,Nepal,1
Sweden,Nepal,1
Sweden,Nepal,1
India,Nepal,1
Korea,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Korea,Nepal,1
India,Nepal,1
Sweden,Nepal,1
Mozambique,Nepal,1
Lebanon,Nepal,1
India,Nepal,1
Iran,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Korea,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Taiwan,Nepal,1
Taiwan,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
Korea,Nepal,1
India,Nepal,1
Estonia,Nepal,1
United States,Nepal,1
Lanka,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
Norway,Nepal,1
Korea,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
India,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
Bangladesh,Nepal,1
Korea,Nepal,1
andamp,Nepal,1
India,Nepal,1
India,Nepal,1
Saudi Arabia,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Australia,Nepal,1
Australia,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Japan,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Malaysia,Nepal,1
Greece,Nepal,1
Australia,Nepal,1
Ireland,Nepal,1
Austria,Nepal,1
Japan,Nepal,1
Canada,Nepal,1
Canada,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
Norway,Nepal,1
United States,Nepal,1
Iran,Nepal,1
United States,Nepal,1
United States,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
Korea,Nepal,1
India,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Philippines,Nepal,1
United States,Nepal,1
India,Nepal,1
United States,Nepal,1
Russian Federation,Nepal,1
India,Nepal,1
Sweden,Nepal,1
Germany,Nepal,1
Italy,Nepal,1
China,Nepal,1
Indonesia,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Canada,Nepal,1
Israel,Nepal,1
Belgium,Nepal,1
Slovakia,Nepal,1
Slovakia,Nepal,1
Korea,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
India,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
South Africa,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
Korea,Nepal,1
United States,Nepal,1
Czech Republic,Nepal,1
Canada,Nepal,1
Bangladesh,Nepal,1
United States,Nepal,1
Bangladesh,Nepal,1
United States,Nepal,1
Malaysia,Nepal,1
Malaysia,Nepal,1
Cambodia,Nepal,1
Myanmar,Nepal,1
Zealand,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
United States,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Korea,Nepal,1
Netherlands,Nepal,1
Palestine,Nepal,1
Norway,Nepal,1
United Kingdom,Nepal,1
Canada,Nepal,1
Germany,Nepal,1
Germany,Nepal,1
India,Nepal,1
Thailand,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
India,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Belgium,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Psychiatry,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
South Africa,Nepal,1
South Africa,Nepal,1
Germany,Nepal,1
South Africa,Nepal,1
Ethiopia,Nepal,1
Ethiopia,Nepal,1
Ethiopia,Nepal,1
India,Nepal,1
India,Nepal,1
Ethiopia,Nepal,1
United States,Nepal,1
United States,Nepal,1
Taiwan,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Ethiopia,Nepal,1
Ethiopia,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
Switzerland,Nepal,1
Nigeria,Nepal,1
Lanka,Nepal,1
United States,Nepal,1
United States,Nepal,1
India,Nepal,1
India,Nepal,1
Australia,Nepal,1
United States,Nepal,1
United States,Nepal,1
Germany,Nepal,1
Canada,Nepal,1
Niger,Nepal,1
United States,Nepal,1
Germany,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Colombia,Nepal,1
Nigeria,Nepal,1
United Kingdom,Nepal,1
United States,Nepal,1
Massachusetts,Nepal,1
Sweden,Nepal,1
Norway,Nepal,1
United Kingdom,Nepal,1
Indonesia,Nepal,1
United Kingdom,Nepal,1
Norway,Nepal,1
Netherlands,Nepal,1
India,Nepal,1
India,Nepal,1
United States,Nepal,1
Sweden,Nepal,1
Canada,Nepal,1
United States,Nepal,1
Bangladesh,Nepal,1
Thailand,Nepal,1
Denmark,Nepal,1
Denmark,Nepal,1
United Kingdom,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Netherlands,Nepal,1
Australia,Nepal,1
Spain,Nepal,1
Japan,Nepal,1
Denmark,Nepal,1
Belgium,Nepal,1
Belgium,Nepal,1
Belgium,Nepal,1
Belgium,Nepal,1
Belgium,Nepal,1
Belgium,Nepal,1
Japan,Nepal,1
Taiwan,Nepal,1
Thailand,Nepal,1
United Kingdom,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Japan,Nepal,1
Belgium,Nepal,1
India,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
United Kingdom,Nepal,1
Denmark,Nepal,1
United Kingdom,Nepal,1
Korea,Nepal,1
United States,Nepal,1
United States,Nepal,1
United States,Nepal,1
